,asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,unit_price,unit_count,product_availability,coupon_text
1043,B017L9E74M,NuPro Protective Comfort Grip for Kindle Paperwhite - Green,$21.99,,USD,4.1,72,https://www.amazon.com/dp/B017L9E74M,https://m.media-amazon.com/images/I/81SIzkv9yWL._AC_UY654_FMwebp_QL65_.jpg,1,$21.99,False,False,True,False,,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",False,,,,
1044,B0D6WPFFSQ,"Fire 7 Kids (16GB, Blue) Back to School Bundle with Backpack and Headset",$164.97,,USD,,0,https://www.amazon.com/dp/B0D6WPFFSQ,https://m.media-amazon.com/images/I/41D937Q1zaL._AC_UY500_FMwebp_QL65_.jpg,1,$164.97,False,False,False,False,,FREE delivery,False,,,,
1045,B09DTXN3HH,"Made for Amazon Remote Cover Case, for Alexa Voice Remote Lite (2nd Generation)",$14.99,,USD,4.3,8,https://www.amazon.com/dp/B09DTXN3HH,https://m.media-amazon.com/images/I/61sn1aV8TvL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
1046,B005Z44JNK,Decalgirl Kindle Skin - Flotsam and Jetsam,$14.99,,USD,4.4,6,https://www.amazon.com/dp/B005Z44JNK,https://m.media-amazon.com/images/I/81EhTNrVn3L._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,"FREE delivery Thu, Oct 24 on $35 of items shipped by AmazonOr fastest delivery Tue, Oct 22 Only 6 left in stock (more on the way).",False,,,Only 6 left in stock (more on the way).,
1047,B00IU7CG5W,Incipio Journal Pattern,$29.99,,USD,3.4,36,https://www.amazon.com/dp/B00IU7CG5W,https://m.media-amazon.com/images/I/91p1Ez4tDgL._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,False,False,True,False,,"FREE delivery Tue, Oct 29 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21 Only 16 left in stock - order soon.",False,,,Only 16 left in stock - order soon.,
1048,B00K5W6FGQ,"Speck CandyShell Grip Case for Fire Phone, White/Black",$34.95,,USD,4.7,27,https://www.amazon.com/dp/B00K5W6FGQ,https://m.media-amazon.com/images/I/81aljtKJ1OL._AC_UY654_FMwebp_QL65_.jpg,1,$34.95,False,False,True,False,,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",False,,,,
1049,B002YQ2RKE,"Cole Haan Hand-Stained Patent Leather Croco Print Kindle DX Cover (Fits 9.7&quot; Display, Latest and 2nd Generation Kindle DXs), Dark Brown",$139.99,,USD,3.4,17,https://www.amazon.com/dp/B002YQ2RKE,https://m.media-amazon.com/images/I/81Zqw8hJL9L._AC_UY654_FMwebp_QL65_.jpg,1,$139.99,False,False,True,False,,"FREE delivery Fri, Oct 25 Or fastest delivery Mon, Oct 21",False,,,,
1050,B005Z45C90,Kindle Fire Skin Kit/Decal - SciFi (will not fit HD or HDX models),$14.99,,USD,5,1,https://www.amazon.com/dp/B005Z45C90,https://m.media-amazon.com/images/I/81s3InMLAEL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,"FREE delivery Thu, Oct 24 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",False,,,,
1051,B0DCHPMKTQ,"Amazon Smart Air Quality Monitor with Clorox Smart Air Purifiers for Home, True HEPA Filter, Works with Alexa Small Rooms up to 200 Sq Ft",$139.98,,USD,,0,https://www.amazon.com/dp/B0DCHPMKTQ,https://m.media-amazon.com/images/I/31bok-Kh4SL._AC_UY500_FMwebp_QL65_.jpg,1,$139.98,False,False,False,False,,FREE delivery,False,,,,
1052,B09DTYFPKX,"Made for Amazon Remote Cover Case, for Alexa Voice Remote Lite (2nd Generation)",$14.99,,USD,4.5,15,https://www.amazon.com/dp/B09DTYFPKX,https://m.media-amazon.com/images/I/61LkjaDCVEL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Fri, Oct 18",False,,,,
1053,B00D5Q75RC,Bose SoundLink Mini Bluetooth Speaker,,,,4.5,7341,https://www.amazon.com/dp/B00D5Q75RC,https://m.media-amazon.com/images/I/61sdCi-rhqL._AC_UY654_FMwebp_QL65_.jpg,1,,False,False,False,False,,,False,,,,
1054,B00IU7CLSY,Incipio Top Folio Pattern,$24.99,,USD,3.5,23,https://www.amazon.com/dp/B00IU7CLSY,https://m.media-amazon.com/images/I/81EpCyOKr2L._AC_UY654_FMwebp_QL65_.jpg,2,$19.99,False,False,True,False,More Buying Choices,"FREE delivery Thu, Oct 24 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",False,,,,
1055,B0D92SH6LZ,"Amazon Fire HD 8 tablet (64 GB, Denim, Ad-Supported) + Amazon Standing Case (Denim)",,,,4.6,9,https://www.amazon.com/dp/B0D92SH6LZ,https://m.media-amazon.com/images/I/71nOQ70aHKL._AC_UY654_FMwebp_QL65_.jpg,1,,False,False,False,False,,Currently unavailable.,False,,,,
1056,B0C7NFXGL8,Echo Pop Bundle: Includes Echo Pop | Charcoal &amp; Made For Amazon Sleeve | Red,$56.98,,USD,5,2,https://www.amazon.com/dp/B0C7NFXGL8,https://m.media-amazon.com/images/I/918q2hN1lpL._AC_UY654_FMwebp_QL65_.jpg,1,$56.98,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,FREE delivery,False,,,,
1057,B0D71VGDDP,Amazon eero Pro 6E mesh Wi-Fi router (1-pack) with Amazon Fire TV Stick 4K Max,$309.98,,USD,,0,https://www.amazon.com/dp/B0D71VGDDP,https://m.media-amazon.com/images/I/41CRHUbEA7L._AC_UY654_FMwebp_QL65_.jpg,1,$309.98,False,False,False,False,,FREE delivery,False,,,,
1058,B0D689ZPBN,"Echo Show 8 (3rd Gen, 2023 release) in Charcoal bundle with Amazon Smart Plug",$174.98,,USD,,0,https://www.amazon.com/dp/B0D689ZPBN,https://m.media-amazon.com/images/I/31mBYHMpz0L._AC_UY500_FMwebp_QL65_.jpg,1,$174.98,False,False,False,False,,FREE delivery,False,,,,
1059,B005Z44VRY,Decalgirl Kindle Touch Skin - Papel Picado (does not fit Kindle Paperwhite),$14.99,,USD,4.5,3,https://www.amazon.com/dp/B005Z44VRY,https://m.media-amazon.com/images/I/817vZFXmyvL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",False,,,,
1060,B076Q8ZR8L,"Nupro Kindle Case - Space (8th Generation - will not fit Paperwhite, Oasis or any other generation of Kindles)",$26.99,,USD,4.5,1328,https://www.amazon.com/dp/B076Q8ZR8L,https://m.media-amazon.com/images/I/81a558MSdQL._AC_UY654_FMwebp_QL65_.jpg,1,$26.99,False,False,True,False,Price may vary by color,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",False,,,,
1061,B07G1SWVMZ,3-Year Accident Protection for Kindle Paperwhite (10th generation),$29.99,,USD,4.6,280,https://www.amazon.com/dp/B07G1SWVMZ,https://m.media-amazon.com/images/I/619oP99pd8L._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,False,False,False,False,,FREE delivery Oct 22 - 24,False,,,,
1062,B0CKKY79XW,"Kids Tablet Bundle: Includes Amazon Fire HD 8 Kids Pro tablet, 8&quot; (2022 release) | 32 GB | Hello Teal &amp; Made for Amazon, Kids Bluetooth Headphones, Ages (8-15) | Pink",$164.99,$188.98,USD,,0,https://www.amazon.com/dp/B0CKKY79XW,https://m.media-amazon.com/images/I/41q5G7A8q2L._AC_UY500_FMwebp_QL65_.jpg,1,$164.99,False,False,False,False,List: ,FREE delivery,False,,,,
1063,B0BHVK555V,Echo Studio | Charcoal with Philips Hue Color Smart Bulb,$243.98,,USD,4.5,117,https://www.amazon.com/dp/B0BHVK555V,https://m.media-amazon.com/images/I/41gz5yAK7cL._AC_UY500_FMwebp_QL65_.jpg,1,$243.98,False,False,False,False,,FREE delivery,False,,,,
1064,B07GTG1RG3,"Certified Refurbished Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",$159.99,,USD,4.6,11190,https://www.amazon.com/dp/B07GTG1RG3,https://m.media-amazon.com/images/I/61iHVDUfWlL._AC_UY654_FMwebp_QL65_.jpg,1,$159.99,False,False,True,True,This product is certified by Amazon to work with Alexa. This product can be controlled with your voice through Alexa-enabled devices such as Amazon Echo and Amazon Tap.,"FREE delivery Thu, Oct 24 Or fastest delivery Wed, Oct 23 Only 1 left in stock - order soon.",False,,,Only 1 left in stock - order soon.,
1065,B005Z450J2,Decalgirl Kindle Touch Skin - Gypsy (does not fit Kindle Paperwhite),$14.99,,USD,5,5,https://www.amazon.com/dp/B005Z450J2,https://m.media-amazon.com/images/I/71+Ay60UMBL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,FREE delivery on $35 shipped by Amazon.Temporarily out of stock.,False,,,,
1066,B07TLG623Z,3-Year Accident Protection Plan for All New Fire HD 8/ Fire HD 8 Plus (2020 Release),$21.99,,USD,4.6,395,https://www.amazon.com/dp/B07TLG623Z,https://m.media-amazon.com/images/I/61c24ioz2oL._AC_UY654_FMwebp_QL65_.jpg,1,$21.99,False,False,False,False,,FREE delivery Oct 22 - 24,False,,,,
1067,B0BJ1LLHM6,"All-new Echo Dot (5th Gen, 2022 release) Bundle. Includes Echo Dot (5th Gen, 2022 release) | Charcoal &amp; the Made For Amazon Wall Mount | Black",$57.98,$69.98,USD,4,2,https://www.amazon.com/dp/B0BJ1LLHM6,https://m.media-amazon.com/images/I/31Zcj2YuXxL._AC_UY500_FMwebp_QL65_.jpg,1,$57.98,False,False,False,False,List: ,FREE delivery,False,,,,
1068,B09BHGTCK8,"Echo Show 5 (3rd Gen, 2023 release) | Smart display with deeper bass and clearer sound | International Version with EU Power Adaptor | Charcoal",$89.99,,USD,4.1,4,https://www.amazon.com/dp/B09BHGTCK8,https://m.media-amazon.com/images/I/51jf-jmkW5L._AC_UY654_FMwebp_QL65_.jpg,1,$89.99,False,False,False,False,,,False,,,,
1069,B0BZHL6D9X,General Replacement Remote Fit for LC427HV LCN098HV4 LCN128HV4 LCN188HV4 LMCN078HV LMN079HVT LSN090HSV5 LAN120HSV2 LC247HV LAN090HYV LCN368H VM182C6A LSN240HLV,$12.58,,USD,,0,https://www.amazon.com/dp/B0BZHL6D9X,https://m.media-amazon.com/images/I/31ZfIH07LLL._AC_UY401_FMwebp_QL65_.jpg,1,$12.58,False,False,False,False,,FREE delivery Oct 29 - Nov 12,False,,,,
1070,B005Z44LT2,Decalgirl Kindle Skin - Green 1,$14.99,,USD,5,1,https://www.amazon.com/dp/B005Z44LT2,https://m.media-amazon.com/images/I/81S8qp1gPRL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,"FREE delivery Thu, Oct 24 on $35 of items shipped by AmazonOr fastest delivery Tue, Oct 22",False,,,,
1071,B0C7NMCZJ6,Echo Pop Bundle: Includes Echo Pop | Charcoal &amp; Made For Amazon Outlet Hanger | Charcoal,$56.98,,USD,4.5,8,https://www.amazon.com/dp/B0C7NMCZJ6,https://m.media-amazon.com/images/I/71dAXOsyMvL._AC_UY654_FMwebp_QL65_.jpg,1,$56.98,False,False,False,False,,FREE delivery,False,,,,
1072,B0083MQXJO,DecalGirl Kindle Touch Skin - Portals (does not fit Kindle Paperwhite),$14.99,,USD,5,3,https://www.amazon.com/dp/B0083MQXJO,https://m.media-amazon.com/images/I/514CwJeEEsL._AC_UY500_FMwebp_QL65_.jpg,1,$14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,"FREE delivery Tue, Oct 29 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21 Only 8 left in stock (more on the way).",False,,,Only 8 left in stock (more on the way).,
1073,B01F2QSHM4,"caseable Kindle and Kindle Paperwhite Case with &quot;The bridge&quot; Design [will only fit Kindle Paperwhite (5th and 6th Generation), Kindle (5th Generation) and Kindle (7th Generation)]",$29.99,$39.99,USD,4.4,2896,https://www.amazon.com/dp/B01F2QSHM4,https://m.media-amazon.com/images/I/51khGxd+QbL._AC_UY500_FMwebp_QL65_.jpg,1,$29.99,False,False,True,False,List: ,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",False,,,,
1074,B017L9DX4W,NuPro Protective Comfort Grip for Kindle Paperwhite - Dark Blue,$21.99,,USD,4.1,72,https://www.amazon.com/dp/B017L9DX4W,https://m.media-amazon.com/images/I/818ZurhwPvL._AC_UY654_FMwebp_QL65_.jpg,1,$21.99,False,False,True,False,,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Sun, Oct 20",False,,,,
1075,B0DDZX5NXR,Echo Show 5 with Energetic Smart Color Bulb,$103.28,,USD,,0,https://www.amazon.com/dp/B0DDZX5NXR,https://m.media-amazon.com/images/I/31jKwKooRsL._AC_UY500_FMwebp_QL65_.jpg,1,$103.28,False,False,False,False,,FREE delivery,False,,,,
1076,B008NPAEG4,"Hansen Cover, White &amp; Lime Trellis Print (fits Kindle, Paperwhite, and Touch)",$30.99,,USD,3.1,79,https://www.amazon.com/dp/B008NPAEG4,https://m.media-amazon.com/images/I/51hvdckdwLL._AC_UY500_FMwebp_QL65_.jpg,1,$30.99,False,False,True,False,Price may vary by color,"FREE delivery Thu, Oct 24 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",False,,,,
1077,B00IU7CCJ2,Belkin Folio,$29.99,,USD,3.6,158,https://www.amazon.com/dp/B00IU7CCJ2,https://m.media-amazon.com/images/I/81OtjBWnsCL._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,False,False,True,False,,"FREE delivery Thu, Oct 24 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",False,,,,
1078,B07RCKRFMK,1-Year Accident Protection Plan for Echo Show 5,$9.99,,USD,4.5,246,https://www.amazon.com/dp/B07RCKRFMK,https://m.media-amazon.com/images/I/41kiMLRHNOL._AC_UY500_FMwebp_QL65_.jpg,1,$9.99,False,False,False,False,,FREE delivery Oct 22 - 24,False,,,,
1079,B01LZSXFLN,POCHETTE UNIVERSELLE HORIZONTALE GM Noir ANIS,$19.78,,USD,,0,https://www.amazon.com/dp/B01LZSXFLN,https://m.media-amazon.com/images/I/51taGKeIC0L._AC_UY654_FMwebp_QL65_.jpg,1,$19.78,False,False,False,False,,FREE international deliveryOnly 4 left in stock - order soon.,False,,,Only 4 left in stock - order soon.,
1080,B07SH97NNC,"1-Year Protection Plan plus Accident Protection for Echo Flex (2019 release, delivered via e-mail)",$2.99,,USD,4.1,9,https://www.amazon.com/dp/B07SH97NNC,https://m.media-amazon.com/images/I/51wPGvHIf0L._AC_UY654_FMwebp_QL65_.jpg,1,$2.99,False,False,False,False,,FREE delivery Oct 22 - 24,False,,,,
1081,B00IU7CCJ2,Belkin Folio,$29.99,,USD,3.6,158,https://www.amazon.com/dp/B00IU7CCJ2,https://m.media-amazon.com/images/I/81OtjBWnsCL._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,False,False,True,False,,"FREE delivery Thu, Oct 24 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21",False,,,,
1082,B07RCKRFMK,1-Year Accident Protection Plan for Echo Show 5,$9.99,,USD,4.5,246,https://www.amazon.com/dp/B07RCKRFMK,https://m.media-amazon.com/images/I/41kiMLRHNOL._AC_UY500_FMwebp_QL65_.jpg,1,$9.99,False,False,False,False,,FREE delivery Oct 22 - 24,False,,,,
1083,B01LZSXFLN,POCHETTE UNIVERSELLE HORIZONTALE GM Noir ANIS,$19.78,,USD,,0,https://www.amazon.com/dp/B01LZSXFLN,https://m.media-amazon.com/images/I/51taGKeIC0L._AC_UY654_FMwebp_QL65_.jpg,1,$19.78,False,False,False,False,,FREE international deliveryOnly 4 left in stock - order soon.,False,,,Only 4 left in stock - order soon.,
1084,B07SH97NNC,"1-Year Protection Plan plus Accident Protection for Echo Flex (2019 release, delivered via e-mail)",$2.99,,USD,4.1,9,https://www.amazon.com/dp/B07SH97NNC,https://m.media-amazon.com/images/I/51wPGvHIf0L._AC_UY654_FMwebp_QL65_.jpg,1,$2.99,False,False,False,False,,FREE delivery Oct 22 - 24,False,,,,
1085,B00B2GYEPI,"PUNCHCASE By Leslie Hsu Ace Zip Around Cover, Black/White Chevron (fits Kindle, Paperwhite, and Touch)",$37.99,,USD,2.5,55,https://www.amazon.com/dp/B00B2GYEPI,https://m.media-amazon.com/images/I/91zpgYQoz+L._AC_UY654_FMwebp_QL65_.jpg,2,$16.61,False,False,True,False,More Buying Choices,"FREE delivery Thu, Oct 24 Or fastest delivery Mon, Oct 21",False,,,,
1086,B0863G2M6F,"Kindle Paperwhite Amazon exclusive Water-Safe Cover, The Ballad of Songbird and Snakes (Prequel)",$29.99,,USD,4.5,1057,https://www.amazon.com/dp/B0863G2M6F,https://m.media-amazon.com/images/I/51Vd77SE8XL._AC_UY654_FMwebp_QL65_.jpg,3,$5.81,False,False,True,False,More Buying Choices,"FREE delivery Wed, Oct 23 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21 Only 7 left in stock - order soon.",False,,,Only 7 left in stock - order soon.,
1087,B0BF2GKR32,Echo Dot (5th Gen) Deep Sea Blue with eero Mesh Wifi Router,$119.98,,USD,4.4,24,https://www.amazon.com/dp/B0BF2GKR32,https://m.media-amazon.com/images/I/61sumxMok6L._AC_UY654_FMwebp_QL65_.jpg,1,$119.98,False,False,False,False,,FREE delivery,False,,,,
1088,B0BHVJ22KK,Echo (4th Gen) | Glacier White with Philips Hue Color Smart Bulb,$143.98,,USD,4.8,161,https://www.amazon.com/dp/B0BHVJ22KK,https://m.media-amazon.com/images/I/41dvt494Y+L._AC_UY500_FMwebp_QL65_.jpg,1,$143.98,False,False,False,False,,FREE delivery,False,,,,
1089,B0C2SCF1Q9,"Amazon Fire 7 Kids tablet, 7&quot; display 32GB (Purple) + Kids Zipper Sleeve (Pink)",$149.98,,USD,4.5,25,https://www.amazon.com/dp/B0C2SCF1Q9,https://m.media-amazon.com/images/I/41SimN82ECL._AC_UY500_FMwebp_QL65_.jpg,1,$149.98,False,False,False,False,,FREE delivery,False,,,,
1090,B0CQZHFJKQ,Echo Pop Bundle: Includes Echo Pop | Charcoal &amp; Made for Amazon Sleeve &amp; Faceplate | Hearts,$63.98,,USD,4.1,6,https://www.amazon.com/dp/B0CQZHFJKQ,https://m.media-amazon.com/images/I/91oDK7MZ2AL._AC_UY654_FMwebp_QL65_.jpg,1,$63.98,False,False,False,False,,FREE delivery,False,,,,
1091,B0CKNRNNG3,"Tablet Bundle: Includes Amazon Fire HD 10 tablet, 10.1&quot; (2023 Release) | 32 GB | Ocean &amp; Case",$174.98,,USD,5,2,https://www.amazon.com/dp/B0CKNRNNG3,https://m.media-amazon.com/images/I/31nRWMUf8JL._AC_UY638_FMwebp_QL65_.jpg,1,$174.98,False,False,False,False,,FREE delivery,False,,,,
1092,B01IQD8R7U,2-Year Accident Protection for Fire 7 Tablet (2017 release),$12.99,,USD,4.3,1526,https://www.amazon.com/dp/B01IQD8R7U,https://m.media-amazon.com/images/I/71LEz1sIH8L._AC_UY654_FMwebp_QL65_.jpg,1,$12.99,False,False,False,False,,FREE delivery Oct 22 - 24,False,,,,
1093,B09T3CDXC3,"Echo Show 8 (2nd Gen, 2021 release) | HD smart display with Alexa and 13 MP camera | Glacier White | with Wyze Cam V3 bundle",$165.79,,USD,4.7,73,https://www.amazon.com/dp/B09T3CDXC3,https://m.media-amazon.com/images/I/41stwm3jdvL._AC_UY654_FMwebp_QL65_.jpg,1,$165.79,False,False,False,False,,FREE delivery,False,,,,
1094,B08YK3X4Q1,"Acrylic Leather Pattern, Hand Made Acrylic Template Leather Pattern,DIY Hand Made Leather, Art Project Acrylic AAB-93 for Studio for Ornament for DIY and Home Use",$16.39,,USD,1,5,https://www.amazon.com/dp/B08YK3X4Q1,https://m.media-amazon.com/images/I/71eJkLIpIyL._AC_UY654_FMwebp_QL65_.jpg,1,$16.39,False,False,False,False,,FREE delivery Oct 25 - Nov 1 Or fastest delivery Oct 22 - 25 Only 9 left in stock - order soon.,False,,,Only 9 left in stock - order soon.,
1095,B00HPM1G8Q,Belkin Kindle Keyboard Case for Fire HDX 8.9 (will fit 3rd and 4th generation),$99.99,,USD,3.8,286,https://www.amazon.com/dp/B00HPM1G8Q,https://m.media-amazon.com/images/I/71s3v7uCdCL._AC_UY654_FMwebp_QL65_.jpg,1,$99.99,False,False,True,False,,"FREE delivery Fri, Oct 25 Or fastest delivery Sun, Oct 20 Only 2 left in stock - order soon.",False,,,Only 2 left in stock - order soon.,
1096,B09LVDL5G2,Echo Show 10 Charcoal and 6 months of Amazon Music Unlimited FREE w/ auto-renew,$249.99,$297.93,USD,4.2,29,https://www.amazon.com/dp/B09LVDL5G2,https://m.media-amazon.com/images/I/71ArVxqppLL._AC_UY654_FMwebp_QL65_.jpg,1,$249.99,False,False,True,False,List Price: ,,False,,,,
1097,B0BNPBVD68,"Kindle Paperwhite Essentials Bundle including Kindle Paperwhite (16 GB) - Agave Green, Cork Cover - Light, and Power Adapter",$199.97,$219.97,USD,4.5,82,https://www.amazon.com/dp/B0BNPBVD68,https://m.media-amazon.com/images/I/81wgpM5p0bL._AC_UY654_FMwebp_QL65_.jpg,1,$199.97,False,False,False,False,List: ,FREE delivery,False,,,,
1098,B01F2QSKSK,"caseable Kindle and Kindle Paperwhite Case with&quot;Walk if you must&quot; Design [will only fit Kindle Paperwhite (5th and 6th Generation), Kindle (5th Generation) and Kindle (7th Generation)]",$29.99,$39.99,USD,3.9,12,https://www.amazon.com/dp/B01F2QSKSK,https://m.media-amazon.com/images/I/61K-G4Tb8QL._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,False,False,True,False,List: ,"FREE delivery Tue, Oct 22 on $35 of items shipped by AmazonOr fastest delivery Sat, Oct 19",False,,,,
1099,B0BJ1FF4Q3,"All-new Echo Dot (5th Gen, 2022 release) Charcoal with Wall Mount",$68.98,,USD,,0,https://www.amazon.com/dp/B0BJ1FF4Q3,https://m.media-amazon.com/images/I/41OdHIVk2ZL._AC_UY500_FMwebp_QL65_.jpg,1,$68.98,False,False,False,False,,FREE delivery,False,,,,
1100,B005Z4502Y,Decalgirl Kindle Touch Skin - Goth Forest (does not fit Kindle Paperwhite),$14.99,,USD,4.5,6,https://www.amazon.com/dp/B005Z4502Y,https://m.media-amazon.com/images/I/81aQ0dvNiyL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,"FREE delivery Mon, Oct 28 on $35 of items shipped by AmazonOr fastest delivery Mon, Oct 21 Only 20 left in stock (more on the way).",False,,,Only 20 left in stock (more on the way).,
1101,B0CNY277KW,1-Year Protection Plan for Kindle,$13.99,,USD,,0,https://www.amazon.com/dp/B0CNY277KW,https://m.media-amazon.com/images/I/61pr8jEqv6L._AC_UY654_FMwebp_QL65_.jpg,1,$13.99,False,False,False,False,,FREE delivery Oct 22 - 24,False,,,,
1102,B0D54TN21D,Echo Show 8 with Sengled Bluetooth Mesh Bulb (1 count),$158.93,,USD,4.1,11,https://www.amazon.com/dp/B0D54TN21D,https://m.media-amazon.com/images/I/31hE21tTS-L._AC_UY500_FMwebp_QL65_.jpg,1,$158.93,False,False,False,False,,FREE delivery,False,,,,
1103,B09LVHP414,Echo Show 8 (2nd gen) Charcoal and 6 months of Amazon Music Unlimited FREE w/ auto-renew,$129.99,$177.93,USD,4.5,70,https://www.amazon.com/dp/B09LVHP414,https://m.media-amazon.com/images/I/71miRSmIq1L._AC_UY654_FMwebp_QL65_.jpg,1,$69.99,False,False,True,False,List Price: ,,False,,,,
1104,B0D4FBFQ8Q,"Replacement Remote Compatible with Certain Richmat iDealbed 4i/c, Craftmatic Legacy, Leggett Williamsburg Frankfurt K-132 Models",$129.00,,USD,,0,https://www.amazon.com/dp/B0D4FBFQ8Q,https://m.media-amazon.com/images/I/61N0+xRSN6L._AC_UY654_FMwebp_QL65_.jpg,1,$129.00,False,False,False,False,,"FREE delivery Oct 22 - 24 Or fastest delivery Fri, Oct 18",False,,,,
1105,B0CM9WVCCG,"Fire HD 10 Kids Tablet (32GB, Disney Mickey Mouse) + Kids Headset",$244.98,,USD,,0,https://www.amazon.com/dp/B0CM9WVCCG,https://m.media-amazon.com/images/I/41mcWkGPhVL._AC_UY500_FMwebp_QL65_.jpg,1,$244.98,False,False,False,False,,FREE delivery,False,,,,
1106,B0D54WH2VN,Echo Show 8 (3rd gen) with Sengled Bluetooth Mesh bulb,$167.87,$169.97,USD,,0,https://www.amazon.com/dp/B0D54WH2VN,https://m.media-amazon.com/images/I/31FU4iaqqUL._AC_UY500_FMwebp_QL65_.jpg,1,$167.87,False,False,False,False,List: ,FREE delivery,False,,,,
1107,B07P92VCD3,"Certified Refurbished Fire HD 10 Tablet (10.1&quot; 1080p full HD display, 64 GB) – Black (2019 Release)",$159.99,,USD,4.5,12749,https://www.amazon.com/dp/B07P92VCD3,https://m.media-amazon.com/images/I/611KMDQ-W2L._AC_UY654_FMwebp_QL65_.jpg,1,$159.99,False,False,True,False,Price may vary by color,"FREE delivery Thu, Oct 24 Or fastest delivery Tue, Oct 22 Only 2 left in stock - order soon.",True,,,Only 2 left in stock - order soon.,
1108,B0D54TJXM8,Echo Show 5 with Sengled Bluetooth Mesh Bulb (1 count),$98.93,$99.98,USD,3.5,3,https://www.amazon.com/dp/B0D54TJXM8,https://m.media-amazon.com/images/I/31dERkhEFpL._AC_UY500_FMwebp_QL65_.jpg,1,$98.93,False,False,False,False,List: ,FREE delivery,False,,,,
1109,B09LVGXGZX,Echo Show 10 Glacier White and 6 months of Amazon Music Unlimited FREE w/ auto-renew,$249.99,$297.93,USD,4.7,13,https://www.amazon.com/dp/B09LVGXGZX,https://m.media-amazon.com/images/I/51tlsr9PHTL._AC_UY654_FMwebp_QL65_.jpg,1,$249.99,False,False,True,False,List Price: ,,False,,,,
1110,B0D54WX4PP,Echo Show 5 with Sengled Bluetooth Mesh Bulb (1 count),$98.93,$99.98,USD,5,5,https://www.amazon.com/dp/B0D54WX4PP,https://m.media-amazon.com/images/I/31RgjLXrc9L._AC_UY500_FMwebp_QL65_.jpg,1,$98.93,False,False,False,False,List: ,FREE delivery,False,,,,
