,asin,product_title,product_price,product_original_price,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,has_variations,product_availability
123,B07X5FCW3X,"Blink Indoor (3rd Gen) – wireless, HD security camera with two-year battery life, motion detection, and two-way audio – 3 camera system",189.99,,4.4,28161,1,189.99,False,False,True,True,1K+ bought in past month,False,
124,B085VQVPJK,Amazon eero 6 dual-band mesh Wi-Fi 6 extender - expands existing eero network,79.99,,4.5,6370,1,79.99,False,False,True,False,8K+ bought in past month,False,
125,B091G65HH6,"Amazon eero Pro 6E mesh wifi router (newest model) - 2.5 Gbps Ethernet, Coverage up to 2,000 sq. ft., Connect 100+ devices,1-Pack",249.99,,4.2,4869,1,249.99,False,False,True,True,5K+ bought in past month,False,
126,B08CKHPP52,"Ring Video Doorbell Wired | Use Two-Way Talk, advanced motion detection, HD camera and real-time alerts to monitor your front door (wiring required)",49.99,,4.5,74127,1,49.99,False,False,True,True,10K+ bought in past month,False,
127,B09N6YCT3Y,"Blink Mini Pan-Tilt Camera | Rotating indoor plug-in smart security camera, two-way audio, HD video, motion detection, Works with Alexa (White)",39.99,,4.5,15984,1,39.99,False,False,True,True,6K+ bought in past month,True,
128,B0B3Y9553X,"Ring Barrel Plug to USB-C Adapter for USB-C Cameras and Barrel Plug Solar Panels - Black I For Solar Panel (1st Gen), Super Solar Panel, Stick Up Cam Pro, Spotlight Cam Plus, Spotlight Cam Pro",12.99,,4.6,789,1,12.99,False,False,True,False,500+ bought in past month,True,
129,B0CKTV3Q27,Ring Car Cam Holder,9.99,,4.1,17,1,9.99,False,False,True,False,100+ bought in past month,False,
130,B0BFZVFG6N,Echo Show 15 | Full HD 15.6&quot; smart display with Alexa and Fire TV built in | Remote included,,,4.5,18251,1,,False,False,False,False,,False,
131,B08T6J1HG8,"Amazon Fire TV 65&quot; Omni Series 4K UHD smart TV with Dolby Vision, hands-free with Alexa",597.99,759.99,4.4,27631,1,597.99,False,False,True,False,1K+ bought in past month,False,
132,B086Q54K53,Ring Wired Doorbell Pro (Video Doorbell Pro 2) – Best-in-class with cutting-edge features (existing doorbell wiring required),229.99,,4.6,9123,6,158.69,False,False,True,True,10K+ bought in past month,False,
133,B09TD2PLM5,2-Year Protection Plan for Echo Pop (2023 release),3.99,,4,9,1,3.99,False,False,False,False,2K+ bought in past month,False,
134,B0B3FCLY26,"Ring Solar Charger for Battery Doorbells - compatible with Video Doorbell 3, Video Doorbell 3 Plus, Video Doorbell 4, Battery Doorbell Plus, Battery Doorbell Pro",44.99,,4,9910,5,43.2,False,False,True,False,2K+ bought in past month,False,
135,B0B5VLCL1N,"Blink Wired Floodlight Camera – Smart security camera, 2600 lumens, HD live view, enhanced motion detection, built-in siren, Works with Alexa – 1 camera (White)",89.99,,4.3,8834,15,67.49,False,False,True,True,8K+ bought in past month,True,
136,B09G6TJVVC,WiZ Connected 60W A19 LED Smart Light Bulbs - Connects to Your Wi-Fi - E26 Smart Bulb - Control with Voice or App + Activate with Motion - Matter Compatible - 1 Pack,9.34,10.99,4.2,13185,1,9.34,False,False,True,True,1K+ bought in past month,False,
137,B0BGVQGLGN,2-Year Protection Plan for Amazon Fire HD 10 (2023 release),22.99,,3.2,31,1,22.99,False,False,False,False,4K+ bought in past month,False,
138,B07ZB2QLC2,Ring Alarm Contact Sensor (2nd Gen),19.99,,4.7,21812,3,19.59,False,False,True,False,6K+ bought in past month,False,
139,B079775ZZQ,"Kasa Smart Dimmer Switch HS220, Single Pole, Needs Neutral Wire, 2.4GHz Wi-Fi Light Switch Works with Alexa and Google Home, UL Certified, No Hub Required, 1 Pack",16.99,22.99,4.5,31904,8,10.65,False,False,True,True,5K+ bought in past month,False,
140,B01NB1OB0I,"Sensi Smart Thermostat, 100 Years Of Expertise, Wi-Fi, Data Privacy, Programmable, Easy DIY Install, Works With Alexa, Energy Star Certified, Mobile App, ST55",119.84,129.99,4.4,20911,38,69.87,False,False,True,True,3K+ bought in past month,False,
141,B0B64NNYR3,"Amazon eero 15W USB-C Power Adapter for eero, eero 6, eero 6+, eero PoE 6",19.99,,4.6,561,1,19.99,False,False,True,False,1K+ bought in past month,False,
142,B0BQ89FPSR,"Made for Amazon Stylus Pen for Fire Max 11 (2023 Release) &amp; Amazon Fire HD 10, (13th Gen, 2023 release) Tablets",34.99,,4.4,3009,6,30.23,False,False,True,False,5K+ bought in past month,False,
143,B09DRX62ZV,"Ring Spotlight Cam Pro, Battery | 3D Motion Detection, Two-Way Talk with Audio+, and Dual-Band Wifi (2022 release) - White",229.99,,4.4,3523,4,170.69,False,False,True,True,4K+ bought in past month,True,
144,B0BLXHWPLP,Ring Pet Tag | Easy-to-use tag with QR code | Real-time scan alerts | Shareable Pet Profile | No subscription or fees,9.99,,4.5,1681,1,9.99,False,False,False,False,4K+ bought in past month,False,
145,B07ZPMCW64,Ring Alarm 8-piece kit (2nd Gen) – home security system with 30-day free Ring Protect Pro subscription,249.99,,4.7,16965,1,249.99,False,True,True,True,4K+ bought in past month,False,
146,B0B1VQY8RH,2-Year Accident Protection Plan for Amazon Fire Max 11 tablet,29.99,,3.1,22,1,29.99,False,False,False,False,2K+ bought in past month,False,
147,B09L1MXFNP,Ring Reflective Security Stickers,5.99,,4.7,1660,1,5.99,False,False,True,False,1K+ bought in past month,False,
148,B09D8S7883,Ring Security Yard Sign,19.99,,4.7,14230,1,19.99,False,False,True,False,1K+ bought in past month,False,
149,B0BZXTX1ZG,Echo Show 5 (3rd Gen) with Blink Mini | Charcoal,119.98,124.98,4.6,282,1,119.98,False,False,False,False,List: ,False,
150,B08FCX19C9,"Certified Refurbished Ring Floodlight Cam Wired Pro with Bird’s Eye View and 3D Motion Detection (2021 release), White",149.99,214.99,4.5,703,1,149.99,False,False,True,True,3K+ bought in past month,True,
151,B08J4C8871,Amazon Smart Thermostat – Save money and energy - Works with Alexa and Ring - C-wire required,79.99,,4.1,24429,1,79.99,False,False,True,True,10K+ bought in past month,False,
152,B0BHV5NZHB,eero Wifi Sticker,4.99,,3.9,779,1,4.99,False,False,True,False,4K+ bought in past month,False,
153,B099Z93WD9,"Amazon Fire HD 8 Plus tablet, 8” HD Display, 32 GB, 30% faster processor, 3GB RAM, wireless charging, (2022 release), Gray",119.99,,4.5,4524,3,76.7,False,False,True,False,7K+ bought in past month,False,
154,B0B9YQPGK8,"Introducing Blink Outdoor 4 Battery Extension Pack — Accessory for Outdoor 4 smart security camera, 4-year battery life, set up in minutes, batteries included",29.99,,4.2,1364,2,29.39,False,False,True,True,8K+ bought in past month,False,
155,B07G1PH3JL,"Kasa Smart Light Bulb KL110, LED Wi-Fi smart bulb works with Alexa and Google Home, A19 Dimmable, 2.4Ghz, No Hub Required, 800LM Soft White (2700K), 9W (60W Equivalent)",7.45,16.99,4.4,15895,1,7.45,False,False,True,True,3K+ bought in past month,False,
156,B085WSCTS4,"Amazon eero 6 mesh Wi-Fi system - Supports speeds up to 500 mbps, Connect to Alexa, Coverage up to 4,500 sq. ft., 3-pack, one router + two extenders",199.99,,4.5,11041,1,199.99,False,False,True,True,4K+ bought in past month,False,
157,B085WTYQ4X,"Amazon Echo Buds with Active Noise Cancellation (2021 release, 2nd gen) | Wired charging case | Black",119.99,,3.9,22703,1,119.99,False,False,True,True,6K+ bought in past month,True,
158,B0B5VQ3XML,"Amazon Fire Max 11 Keyboard Case (Only compatible with 13th generation tablet, 2023 release)",81.99,89.99,4.6,1538,2,58.73,False,False,True,True,3K+ bought in past month,False,
159,B0BPBLGNZG,2-Year Protection Plan for Amazon Fire TV Stick 4K,4.99,,3.3,37,1,4.99,False,False,False,False,3K+ bought in past month,False,
160,B09X27YPS1,"Amazon Echo Auto (2nd Gen, 2022 release) | Add Alexa to your car",54.99,,4.1,4452,2,43.46,False,False,True,False,3K+ bought in past month,False,
161,B0BZR439WN,Echo Pop Charcoal with Amazon Smart Plug,64.98,,4.7,328,1,64.98,False,False,False,True,,False,
162,B013TMNPBQ,Made for Amazon SanDisk 128GB microSD Memory Card for Fire Tablets and Fire -TV,13.39,14.51,4.6,90858,1,13.39,False,False,True,False,9K+ bought in past month,False,
163,B09B5G5TTS,"3-Year Protection Plan for Echo Dot (5th Gen, 2022 Release)",5.99,,3.6,60,1,5.99,False,False,False,False,2K+ bought in past month,False,
164,B09B2SB77Q,"Amazon Echo Show 5 (3rd Gen, 2023 release) Kids | Designed for kids, with parental controls | Galaxy",99.99,,4.3,1678,1,99.99,False,False,True,True,3K+ bought in past month,False,
165,B0BF2KWMYY,Echo Dot (5th Gen) Kids Owl with Echo Glow,89.98,,4.8,1170,1,89.98,False,False,False,False,Also available in Dragon,False,
166,B0876PVDMC,"Certified Refurbished Ring Video Doorbell 3 – enhanced wifi, improved motion detection, easy installation",67.99,159.99,4.4,3015,1,67.99,False,False,True,False,50+ bought in past month,False,
167,B0B69TY7WC,Ring Spare Parts Kit for Stick Up Cam Pro Battery - Black,4.99,,4.5,67,1,4.99,False,False,True,False,200+ bought in past month,True,
168,B09FNJZD68,"Kindle Paperwhite Signature Edition Essentials Bundle including Kindle Paperwhite Signature Edition (32 GB), Fabric Cover - Black, and Wireless Charging Dock",237.97,257.97,4.8,2918,1,237.97,False,False,False,False,List: ,False,
169,B08P3TF3V7,Ring Spare Parts for Ring Wired Doorbell Pro (Video Doorbell Pro 2),4.99,,4.6,2547,1,4.99,False,True,True,False,500+ bought in past month,False,
170,B09BG5LXHH,"Amazon Fire HD 8 tablet, 8” HD Display, 64GB, 30% faster processor, designed for portable entertainment, (2022 release), Denim",,,4.4,17620,1,,False,False,False,False,10K+ bought in past month,True,
171,B07M943G7L,Ring Flood Freeze,34.99,,4.6,4840,1,34.99,False,False,True,False,2K+ bought in past month,False,
172,B0876GVJ3D,"Certified Refurbished Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Satin Nickel",53.99,89.99,4.6,7351,1,53.99,False,False,True,False,1K+ bought in past month,True,
173,B0BLGKZCK3,"Amazon Fire HD 8 Kids tablet, ages 3-7. Top-selling 8&quot; kids tablet on Amazon - 2022. Ad-free content with parental controls included, 13-hr battery, 64 GB, Blue",179.99,,4.5,8506,1,179.99,False,False,True,True,5K+ bought in past month,True,
174,B0BFC9WFKG,3 Year Protection Plan for Amazon Echo Spot (2024 Release),6.99,,5,1,1,6.99,False,False,False,False,50+ bought in past month,False,
175,B08XN997MN,Blink Video Doorbell Wedge Mount – Black,7.99,,4.3,17806,1,7.99,False,False,True,False,3K+ bought in past month,True,
176,B09BG6DSBY,"Amazon Fire HD 8 Kids Pro tablet- 2022, ages 6-12 | 8&quot; HD screen, slim case for older kids, ad-free content, parental controls, 13-hr battery, 32 GB, Hello Teal",149.99,,4.5,8420,1,149.99,False,False,True,False,10K+ bought in past month,False,
177,B084DY2CV7,Blink Mini two-meter USB cable (White),4.99,,4.6,7897,1,4.99,False,False,True,False,2K+ bought in past month,True,
178,B078KSHVCS,"Made for Amazon, USB Power Cable (Eliminates the Need for AC Adapter)",24.99,,4.6,65191,1,24.99,False,False,True,True,10K+ bought in past month,False,
179,B093BBBM3T,Ring Plug-In Mount for Floodlight Cams - White,19.99,,4.7,5176,3,18.04,False,False,True,False,4K+ bought in past month,True,
180,B09BG4V7JC,2-Year Accident Protection Plan for Fire HD 8,12.99,,3.1,71,1,12.99,False,False,False,False,3K+ bought in past month,False,
181,B097VZY4C7,Ring Gutter Mount for Cameras and Solar Panels - White,24.99,,4.5,2806,4,24.25,False,False,True,False,2K+ bought in past month,False,
182,B07W2VL19C,"Add-On Mount for Stick Up Cam, White",19.99,,4.6,10713,1,19.99,False,False,True,False,3K+ bought in past month,True,
183,B07Q5JW4J3,"Amazon 3ft USB to USB-C Cable, Black (designed for use with Fire tablets and USB-C compatible devices)",9.99,,4.6,1409,1,9.99,False,False,True,False,1K+ bought in past month,False,
184,B094YHJJVG,"Amazon Basics - Outdoor Smart Plug with 2 Individually Controlled Outlets, Works with Alexa Only, 2.4 GHz Wi-Fi, No Hub Required, Black",23.99,,4.6,2550,7,21.49,False,False,True,True,3K+ bought in past month,False,
185,B08BX7VCD4,2-Year Accident Protection for Fire HD 10 (11th Generation),24.99,,,0,1,24.99,False,False,False,False,,False,
186,B07WGJ8ZD3,Amazon eero mesh WiFi router,69.99,,4.3,12858,1,69.99,False,False,True,True,7K+ bought in past month,False,
187,B0B64RPMX9,Glass Screen Protector for Amazon Fire HD 8 tablet (2022 &amp; 2024 releases),11.99,17.99,4.5,6412,2,10.64,False,False,True,False,400+ bought in past month,False,
188,B09CBZSVL6,Ring Wall Mount for Cameras and Solar Panels - White,19.99,,4.5,3756,1,19.99,False,False,True,False,3K+ bought in past month,True,
189,B09Y69PCDQ,Kindle Scribe Pen Replacement Tips,14.99,,4.7,899,1,14.99,False,False,True,False,1K+ bought in past month,False,
190,B08ZPNWW38,"Ring Spare Parts Kit for Floodlight Cam Wired Pro, White",4.99,,4.7,586,1,4.99,False,False,True,False,100+ bought in past month,False,
191,B084SD48DM,Blink USB flash drive for local video storage with the Blink Sync Module 2,14.99,,4.5,21243,1,14.99,False,False,True,False,4K+ bought in past month,False,
192,B09Y7CS3HC,"Made for Amazon Clear Case and Glass Screen Protector, for Kindle (2022 Release)",24.99,,4.7,1680,10,8.71,False,False,True,True,400+ bought in past month,False,
193,B0876RHTRK,"Like-new Ring Video Doorbell 3 Plus – enhanced wifi, improved motion detection, 4-second video previews, easy installation",74.99,179.99,4.5,1601,1,74.99,False,False,True,False,2K+ bought in past month,False,
194,B07KXBX65F,"Ring Smart Lighting – Bridge, White",49.99,,4.6,19468,1,49.99,False,False,True,True,3K+ bought in past month,False,
195,B08W8KS8D3,"Amazon Smart Air Quality Monitor – Know your air, Works with Alexa",69.99,,4.2,4583,1,69.99,False,False,True,True,4K+ bought in past month,False,
196,B0BSN4K54V,"Amazon Fire HD 10 Tablet Protective Cover (Only compatible with 13th generation tablet, 2023 release) - Black",39.99,,4.6,2634,7,31.53,False,False,True,True,3K+ bought in past month,False,
197,B07H4VQPK3,Hardwired Transformer for Ring Wired Video Doorbells,24.99,,4.4,5360,1,24.99,True,False,True,False,2K+ bought in past month,False,
198,B09KMGZ9Y7,"Amazon Fire HD 8 Tablet Cover (Only compatible with 12th generation tablet, 2022 release), Grey",14.99,32.99,4.6,4242,1,14.99,False,False,True,False,300+ bought in past month,False,
199,B09MV46JXS,4-Year Protection plan for Fire TV 40&quot; 2-Series,29.99,39.99,2.8,4,1,29.99,False,False,False,False,500+ bought in past month,False,
200,B08VZR6F2M,"Amazon Kindle Paperwhite Case (11th Generation), Thin and Light, Foldable Protective Cover - Leather",30.99,41.99,4.6,12831,10,16.16,False,False,True,False,9K+ bought in past month,False,
201,B07G1PQFBZ,2-Year Protection Plan for Fire TV Stick 4K,4.99,,4.6,15956,1,4.99,False,False,False,False,,False,
202,B07724HNTX,"Kasa Smart 3 Way Switch HS210 KIT, Needs Neutral Wire, 2.4GHz Wi-Fi Light Switch works with Alexa and Google Home, UL Certified, No Hub Required, White,2 Count (Pack of 1)",27.99,39.99,4.6,18288,9,24.55,False,False,True,True,4K+ bought in past month,True,
203,B08FF4RVNM,"Certified Refurbished Ring Floodlight Cam Wired Plus with motion-activated 1080p HD video, White (2021 release)",169.99,,4.6,1725,1,169.99,False,False,True,True,100+ bought in past month,True,
204,B0848JKH25,Echo Studio with Echo Sub,299.0,329.98,4.5,42304,1,299.0,False,False,False,False,List: ,True,
205,B0B69RN4T5,"Ring Spare Parts Kit for Spotlight Cam Pro Battery &amp; Spotlight Cam Plus Battery, White",4.99,,4.6,1509,1,4.99,False,False,True,False,100+ bought in past month,True,
206,B08J8FFJ8H,"Echo Show 5 (2nd Gen, 2021 release) | Smart display with Alexa and 2 MP camera | Charcoal",,,4.6,174815,1,,False,False,False,True,300+ bought in past month,True,
207,B0B8C3WDPH,"Certified Refurbished Fire TV Stick with Alexa Voice Remote (includes TV controls), HD streaming device",34.99,,4.4,6834,1,34.99,False,False,True,False,10K+ bought in past month,False,
208,B07ZB2DFMB,Ring Alarm Keypad (2nd Gen),49.99,,4.7,8060,1,49.99,False,False,True,True,1K+ bought in past month,False,
209,B09MV3Q1XF,4-Year Protection plan for Fire TV 32&quot; 2-Series,18.99,24.99,3,12,1,18.99,False,False,False,False,1K+ bought in past month,False,
210,B0952VWQWC,"Made for Amazon, Wireless Charging Dock for Kindle Paperwhite Signature Edition. Only compatible with Kindle Paperwhite Signature Edition (2022 Release)",22.99,32.99,4.7,14666,4,6.76,False,False,True,False,10K+ bought in past month,False,
211,B0741WGQ36,Amazon 5ft USB to Micro-USB Cable (designed for use with Fire tablets and Kindle E-readers),9.99,,4.4,26395,1,9.99,False,False,True,False,500+ bought in past month,False,
212,B082XG5LR8,"Ring Interchangeable Faceplate for Doorbells - Video Doorbell 3, Video Doorbell 3 Plus, Video Doorbell 4, Battery Doorbell Plus, Battery Doorbell Pro - Galaxy Black",14.99,,4.6,4625,1,14.99,False,False,True,False,400+ bought in past month,True,
213,B07ZZSWFFS,2-Year Accident Protection Plan for Fire TV Stick (3rd Gen) and Fire TV Stick Lite,3.99,,4.6,13047,1,3.99,False,False,False,False,4K+ bought in past month,False,
214,B08VYQ9J7L,Kindle Paperwhite Cork Cover (11th Generation-2021),29.99,49.99,4.7,2675,8,27.59,False,False,True,True,2K+ bought in past month,False,
215,B09JHDD6FJ,2-Year Protection Plan for Echo Buds (2023 release),4.99,,2,16,1,4.99,False,False,False,False,400+ bought in past month,False,
216,B0BWZ3GJDP,2-Year Protection plan for Amazon Fire TV Soundbar,9.99,12.99,5,3,1,9.99,False,False,False,False,200+ bought in past month,False,
217,B0BMPR79YS,"Anti-Glare Screen Protector (2 Pack), for Amazon Fire Max 11 (2023 Release)",17.99,,4.3,1313,1,17.99,False,True,True,False,2K+ bought in past month,False,
218,B07X6CC3H6,Blink Mini camera stand (White),4.99,,4.4,3289,1,4.99,False,False,True,False,1K+ bought in past month,True,
219,B0BPJYB2RP,"Amazon Fire Max 11 Tablet Magnetic Slim Cover (Only compatible with 13th generation tablet, 2023 release) - Black",44.99,49.99,4.4,2015,6,35.18,False,False,True,True,1K+ bought in past month,False,
220,B08D6WJYD9,"Amazon Alexa Voice Remote (3rd Gen) with TV controls, Requires compatible Fire TV device, 2021 release",29.99,,4.5,19979,1,29.99,False,False,True,False,4K+ bought in past month,False,
